"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Lebanon","Lebanon","IL","St. Louis, MO","""St. Louis, MO-IL""",8622,3.73134328358209,66.67,,,104300,1.2621359223301,7.63673890608875,0.0323489932885905,,0.21037037037037,0.0352112676056338,101
"City","Winchester","Winchester","MO","St. Louis, MO","""St. Louis, MO-IL""",8625,7.65403750478377,100,,,146200,0.827586206896552,6.71532846715329,0.0367236662106702,,,,75
"City","North Redington Beach","North Redington Beach","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",8627,8.82638091593316,100,,,546000,0.478468899521531,9.09090909090909,0.0436446886446886,,,,83
"City","Royal Oak","Royal Oak","MD","Easton, MD","""Easton, MD""",8628,9.76527618318663,,,,600900,5.1259622113366,13.3345907204828,,,0.0595238095238095,0,133
"City","White Haven","White Haven","PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",8629,0.713101160862355,,,,96400,0.103842159916926,-3.21285140562249,0.021545643153527,,0.151979565772669,0.0420168067226891,121
"City","Scott","Scott","WI","Green Bay, WI","""Green Bay, WI""",8630,5.22388059701493,100,,,186700,0.53850296176629,9.82352941176471,0.0241831815747189,,,,75
"City","Hopwood","Hopwood","PA","Pittsburgh, PA","""Pittsburgh, PA""",8632,4.5771144278607,,,,124700,-0.0801282051282051,6.39931740614334,0.0283079390537289,,0.127906976744186,0.0227272727272727,119
"City","Wellford","Wellford","SC","Spartanburg, SC","""Spartanburg, SC""",8633,6.87205000637836,,,,71800,0.842696629213483,6.21301775147929,0.0341086350974931,,0.0874848116646415,0.0138888888888889,95.5
"City","Crescent","Crescent","IA","Omaha, NE","""Omaha-Council Bluffs, NE-IA""",8638,8.38499808649062,,,,198700,0.201714573877963,15.9276546091015,0.0347810770005033,,0.0721649484536082,0,89
"City","Alvarado","Alvarado","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",8641,7.31598418165582,100,,,103200,0.879765395894428,16.0854893138358,0.0466182170542635,,0.0812943962115233,0.0485436893203884,51
"City","Herculaneum","Herculaneum","MO","St. Louis, MO","""St. Louis, MO-IL""",8642,4.8603138155377,,,,138700,0.361794500723589,6.85670261941448,0.0384138428262437,,0.183155080213904,0.0072992700729927,80
"City","Noyack","Noyack","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",8647,7.41038397754816,,,,883800,0.729427855026214,5.97122302158273,0.0441027381760579,,0.0285388127853881,0.12,168
"City","Coden","Coden","AL","Mobile, AL","""Mobile, AL""",8648,8.17196070927414,,,,82000,1.61090458488228,1.86335403726708,0.0298048780487805,,0.123529411764706,0,110
"City","Greenfield","Greenfield","NH","Manchester, NH","""Manchester-Nashua, NH""",8650,9.02411021814007,,,,215100,0.326492537313433,5.18337408312958,0.0372245467224546,,0.0526315789473684,0,83
"City","Meansville","Meansville","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",8651,1.48360760301059,,,,128100,0.156372165754496,2.64423076923077,0.026432474629196,,0.14344262295082,0,73
"City","Trumansburg","Trumansburg","NY","Ithaca, NY","""Ithaca, NY""",8652,9.52800102053833,100,,,205500,1.13188976377953,5.92783505154639,0.0344914841849149,,,,108
"City","Coldstream","Coldstream","KY","Louisville/Jefferson County, KY","""Louisville/Jefferson County, KY-IN""",8656,9.14912616405154,,,,165600,1.16065974343311,9.52380952380952,0.0459842995169082,,0.0741359158457171,0.00675675675675676,71.5
"City","Waconia","Waconia","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",8657,7.09784411276949,,,,245900,0.36734693877551,4.46049277824979,0.0335461569743798,,0.0738614619211634,0.0259067357512953,94
"City","Midland","Midland","NC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",8658,7.7382319173364,100,,,172200,0.525394045534151,7.4235807860262,0.0371196283391406,,0.0879676440849343,0,72
"City","Burlington","Burlington","MI","Battle Creek, MI","""Battle Creek, MI""",8659,3.68414338563592,,,,115100,0.174064403829417,12.0740019474197,0.0285577758470894,,0.167400881057269,0.0263157894736842,
"City","Aledo","Aledo","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",8660,8.86209975762215,100,,,198300,0.916030534351145,5.19893899204244,0.0462934947049924,,0.0448847553578649,0.00900900900900901,67
"City","Eldorado","Eldorado","WI","Fond du Lac, WI","""Fond du Lac, WI""",8661,4.40234723816813,,,,162600,-0.671960904092853,0.993788819875776,0.0437330873308732,,0.121827411167513,0,125.5
"City","Town of Hatfield","Town of Hatfield","MA","Springfield, MA","""Springfield, MA""",8665,7.71526980482204,100,,,289600,0,1.82841068917018,0.0352175414364642,,0.0339425587467363,0,89
"City","Belle","Belle","WV","Charleston, WV","""Charleston, WV""",8666,6.36178083939278,,,,77200,0.520833333333333,8.27489481065919,0.0303886010362695,,0.220048899755501,0.0222222222222222,128.5
"City","Leetsdale","Leetsdale","PA","Pittsburgh, PA","""Pittsburgh, PA""",8667,4.03367776502105,,,,88400,-0.896860986547085,10.6382978723404,0.0227375565610859,,0.110429447852761,0,90
"City","Johnson","Johnson","AR","Fayetteville, AR","""Fayetteville-Springdale-Rogers, AR-MO""",8669,6.86312029595612,100,,,167800,1.14526823387583,7.49519538757207,0.030876042908224,,,,82
"City","New Philadelphia","New Philadelphia","PA","Pottsville, PA","""Pottsville, PA""",8670,4.19058553386912,,,,45800,1.77777777777778,-0.217864923747277,,,0.109677419354839,0.117647058823529,121.5
"City","Pomona Park","Pomona Park","FL","Palatka, FL","""Palatka, FL""",8671,9.35195815792831,100,,,115600,2.66429840142096,11.2608277189605,,,0.180851063829787,0,131
"City","Woodruff","Woodruff","SC","Spartanburg, SC","""Spartanburg, SC""",8672,3.98520219415742,,,,68500,0.439882697947214,4.90045941807044,0.0338248175182483,,0.0795006570302234,0.0330578512396694,95.5
"City","Lyons","Lyons","OR","Albany, OR","""Albany, OR""",8673,8.64268401581834,100,,,223400,0.404494382022472,13.1712259371834,,,0.077720207253886,0,85
"City","Fairmount","Fairmount","IL","Danville, IL","""Danville, IL""",8675,2.58451333078199,,,,86600,1.40515222482436,-2.47747747747748,,,0.121827411167513,0.0416666666666667,96
"City","Mounds","Mounds","OK","Tulsa, OK","""Tulsa, OK""",8676,7.32363821916061,,,,101000,1.30391173520562,15.0341685649203,0.032,,0.173267326732673,0.0142857142857143,82
"City","Southside","Southside","TN","Clarksville, TN","""Clarksville, TN-KY""",8677,5.46115575966322,100,,,113300,0.711111111111111,6.48496240601504,0.0342630185348631,,0.109243697478992,0.153846153846154,91
"City","Enville","Enville","TN","Jackson, TN","""Jackson, TN""",8678,5.37185865544074,0,,,87200,0.69284064665127,9.96216897856242,0.0619610091743119,,0.144736842105263,0.0909090909090909,112
"City","Hill","Hill","NH","Concord, NH","""Concord, NH""",8679,8.74728919505039,100,,,171700,0.526932084309134,7.17852684144819,,,0.116438356164384,0,93
"City","Cygnet","Cygnet","OH","Toledo, OH","""Toledo, OH""",8680,8.37351703023345,,,,98000,1.87110187110187,13.1639722863741,0.00934693877551029,,0.192307692307692,0,95
"City","Baltic","Baltic","OH","New Philadelphia, OH","""New Philadelphia-Dover, OH""",8681,6.04796530169665,,,,128400,0,1.4218009478673,,,0.0782608695652174,0,88
"City","Eaton Rapids","Eaton Rapids","MI","Lansing, MI","""Lansing-East Lansing, MI""",8682,1.59203980099502,,,,134100,-0.593031875463306,5.09404388714734,0.0281357196122296,,0.124163568773234,0.0329341317365269,95
"City","Felicity","Felicity","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",8683,2.30258961602245,,,,114100,0.263620386643234,7.23684210526316,0.0323049956178791,,0.187192118226601,0.0263157894736842,82
"City","Belvidere","Belvidere","TN","Tullahoma, TN","""Tullahoma-Manchester, TN""",8685,8.19237147595357,,,,131100,0.846153846153846,10.8199492814877,,,0.0850202429149798,0,86
"City","Villano Beach","Villano Beach","FL","Jacksonville, FL","""Jacksonville, FL""",8686,8.44878173236382,75,,,359400,1.38222849083216,10.9259259259259,0.0461713967723985,,,,99
"City","Lizton","Lizton","IN","Indianapolis, IN","""Indianapolis-Carmel-Anderson, IN""",8688,6.24697027682102,,,,157600,0.0634920634920635,1.74306003873467,0.0424048223350253,,0.072463768115942,0,88
"City","Washington","Washington","CT","Torrington, CT","""Torrington, CT""",8692,6.2125271080495,,,,571800,0.615871898645082,-1.82005494505495,,,0.101130820130711,0,129
"City","Lookout Mountain","Lookout Mountain","TN","Chattanooga, TN","""Chattanooga, TN-GA""",8693,9.78951396861845,100,,,504900,1.95880452342488,10.7722685388328,0.0530263418498713,,0.0917721518987342,0,84.5
"City","Walnut","Walnut","IA","Omaha, NE","""Omaha-Council Bluffs, NE-IA""",8695,5.7099119785687,,,,117500,-0.169923534409516,11.2689393939394,0.0342978723404255,,0.140845070422535,0,89
"City","Lakeland","Lakeland","NY","Syracuse, NY","""Syracuse, NY""",8696,2.15716290343156,66.67,,,122900,0.90311986863711,2.41666666666667,0.0221562245728235,,,,103
"City","Lake Placid","Lake Placid","NY",,,8697,9.78823829570098,,,,204600,3.59493670886076,9.64630225080386,,,0.0814977973568282,0.027027027027027,208.5
"City","Cloverdale","Cloverdale","OR",,,8698,2.95956116851639,100,,,317800,0.729001584786054,6.60852063066085,,,0.142857142857143,0.142857142857143,
"City","Sadler","Sadler","TX","Sherman, TX","""Sherman-Denison, TX""",8704,8.77790534506952,,,,170600,0.176159718144451,22.9106628242075,,,0.0649350649350649,0,71.5
"City","Batesburg-Leesville","Batesburg-Leesville","SC","Columbia, SC","""Columbia, SC""",8705,3.28740910830463,,,,87700,1.15340253748558,0.114155251141553,0.0309578107183581,,0.096263380838894,0.0621914247903236,99.5
"City","Plymouth","Plymouth","CT","Torrington, CT","""Torrington, CT""",8706,2.29621125143513,100,,,172400,0.642148277875073,2.9868578255675,,,0.160773072857805,0.104770385637494,129
"City","Crozier","Crozier","VA","Richmond, VA","""Richmond, VA""",8707,5.77497129735936,,,,299400,0.503524672708963,3.38397790055249,0.0292952571810288,,0.0581395348837209,0,77
"City","Gold Bar","Gold Bar","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",8710,5.03508100523026,100,9.0909,,229700,1.05587329520458,8.40018876828693,0.0472311710927296,,0.161888701517707,0.0416666666666667,55
"City","Fithian","Fithian","IL","Danville, IL","""Danville, IL""",8712,1.91988774078326,,,,84700,0.474495848161329,0.593824228028504,,,0.20983676975945,0,96
"City","Gay","Gay","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",8714,0.683760683760684,,,,84500,0.715137067938021,-6.83572216097023,0.0331952662721893,,0.153846153846154,0.0526315789473684,73
"City","Hickman","Hickman","NE","Lincoln, NE","""Lincoln, NE""",8716,5.84130628906748,100,,,168200,0.178677784395473,5.32247964934252,0.0328478002378121,,0.0734597156398104,0,68
"City","Hopedale","Hopedale","IL","Peoria, IL","""Peoria, IL""",8718,5.90253858910575,66.67,,,130400,0,3.90438247011952,0.0281058282208588,,0.0727272727272727,0,98
"City","Deming","Deming","WA","Bellingham, WA","""Bellingham, WA""",8719,2.93659905600204,100,,,231400,0.173160173160173,2.89017341040462,0.0142999135695765,,0.136986301369863,0,77
"City","Catawba","Catawba","SC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",8721,4.90751371348386,0,,,151700,0.463576158940397,7.66501064584812,0.0462096242584047,,0.076,0.0263157894736842,83
"City","Goldvein","Goldvein","VA","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",8722,6.17808393927797,,,,314200,0.351325455126158,5.01336898395722,0.0237873965626989,,0.0735294117647059,0,84
"City","Lyndhurst","Lyndhurst","VA","Staunton, VA","""Staunton-Waynesboro, VA""",8723,6.75086107921929,,,,188700,0.693703308431163,1.56081808396125,,,0.0714285714285714,0.05,128
"City","Wadsworth","Wadsworth","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8725,1.50146702385508,100,,,281000,0.21398002853067,5.2434456928839,0.0273629893238434,,0.233870967741935,0.071264367816092,105
"City","Sodus Point","Sodus Point","NY","Rochester, NY","""Rochester, NY""",8726,9.15805587447378,,,,140400,2.85714285714286,10.1176470588235,0.0231837606837606,,0.116279069767442,0,107.5
"City","Wolf River","Wolf River","WI","Oshkosh, WI","""Oshkosh-Neenah, WI""",8728,1.13534889654293,,,,168100,-0.884433962264151,2.75061124694377,0.0345984533016062,,0.0933147632311978,0.0298507462686567,81.5
"City","Rawson","Rawson","OH","Findlay, OH","""Findlay, OH""",8730,9.61984947059574,,,,121600,2.96359017781541,12.8014842300557,,,0.0694465351999599,0,76
"City","Center Harbor","Center Harbor","NH","Laconia, NH","""Laconia, NH""",8731,8.56869498660543,100,,,297000,0.712105798575788,8.91089108910891,,,0.117117117117117,0,112.5
"City","Kenwood","Kenwood","CA","Santa Rosa, CA","""Santa Rosa, CA""",8732,9.71297359357061,,,,857300,1.31174663200189,10.4910426601366,0.0122034293712818,,0.0365853658536585,0,58
"City","New Ellenton","New Ellenton","SC","Augusta, GA","""Augusta-Richmond County, GA-SC""",8733,1.63286133435387,,,,68700,0.585651537335286,-3.37552742616034,0.0426200873362446,,0.132420091324201,0.0344827586206897,93
"City","Camino","Camino","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",8734,9.34813113917592,100,,,316400,-0.377833753148615,11.2908899050299,0.0515328697850821,,0.0867850098619329,0,79
"City","Black Canyon City","Black Canyon City","AZ","Prescott, AZ","""Prescott, AZ""",8735,1.12259216736829,0,,,164900,-0.362537764350453,7.21716514954486,0.0244026682838083,,,,85
"City","Cordova","Cordova","IL","Davenport, IL","""Davenport-Moline-Rock Island, IA-IL""",8739,3.238933537441,,,,154400,0.32488628979857,-2.52525252525253,0.0211917098445595,,0.0942408376963351,0,91
"City","Germanton","Germanton","NC","Winston-Salem, NC","""Winston-Salem, NC""",8740,0.924862865161373,,,,132600,-0.225733634311512,-0.599700149925038,0.0278733031674208,,0.100917431192661,0.0227272727272727,91
"City","Morning View","Morning View","KY","Cincinnati, OH","""Cincinnati, OH-KY-IN""",8741,7.40145426712591,100,,,135000,0.148367952522255,16.2790697674419,0.0562740740740741,,0.134396355353075,0.0169491525423729,85
"City","New Preston","New Preston","CT","Torrington, CT","""Torrington, CT""",8744,1.07284092358719,,,,339900,-0.555880631948508,-7.48502994011976,,,0.0858208955223881,0.0434782608695652,129
"City","Carney","Carney","OK","Oklahoma City, OK","""Oklahoma City, OK""",8747,8.7115703533614,,,,87100,0.230149597238205,12.2422680412371,0.0513203214695752,,0.222222222222222,0,102
"City","Mountville","Mountville","PA","Lancaster, PA","""Lancaster, PA""",8750,5.41140451588213,100,,,177800,0.508762012436405,3.37209302325581,0.0242632170978627,,0.0555555555555556,0.027027027027027,89
"City","Bainbridge","Bainbridge","IN","Indianapolis, IN","""Indianapolis-Carmel-Anderson, IN""",8754,1.02946804439342,,,,108400,-0.914076782449726,3.83141762452107,0.0456180811808118,,0.21875,0.0714285714285714,93.5
"City","Hampshire","Hampshire","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",8755,5.05294042607475,,,,118200,0.169491525423729,7.94520547945206,0.0335279187817259,,0.106666666666667,0,77
"City","Roaming Shores","Roaming Shores","OH","Ashtabula, OH","""Ashtabula, OH""",8756,8.04439341752775,,,,208000,1.31514856307842,17.5141242937853,,,0.140649447749604,0.0336891848442424,105
"City","Addis","Addis","LA","Baton Rouge, LA","""Baton Rouge, LA""",8757,3.09605817068504,,,,186900,2.57958287596048,1.35574837310195,0.0189887640449438,,0.222222222222222,0.0202702702702703,86
"City","Ocean Gate","Ocean Gate","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",8760,3.31419823957137,,,,190100,-0.523286237571952,6.73778775968557,0.0362493424513415,,0.0909090909090909,0.1,134
"City","Jean Lafitte","Jean Lafitte","LA","New Orleans, LA","""New Orleans-Metairie, LA""",8761,1.37389973210869,,,,125800,-1.25588697017268,6.5198983911939,,,0.294915254237288,0.0114942528735632,88
"City","Georgetown","Georgetown","TN","Cleveland, TN","""Cleveland, TN""",8766,8.01122592167368,100,,,156800,-0.254452926208651,4.18604651162791,0.0313329081632654,,0.103846153846154,0,113
"City","Bonner","Bonner","MT","Missoula, MT","""Missoula, MT""",8767,6.44342390611047,,,,255600,0.709219858156028,3.98698128559805,0.00848982785602503,,0.0612244897959184,0,
"City","Eland","Eland","WI","Wausau, WI","""Wausau, WI""",8768,7.77139941319046,,,,115300,1.49647887323944,16.2298387096774,0.0352385082393756,,0.161971830985915,0,82.5
"City","Merrionette Park","Merrionette Park","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8770,3.77599183569333,100,,,112500,0.626118067978533,0.987432675044883,0.0234844444444444,,,,105
"City","Williamsport","Williamsport","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",8771,9.27924480163286,,,,143800,1.33897110641297,14.1269841269841,0.0382684283727399,,0.0786516853932584,0,77
"City","Longport","Longport","NJ","Atlantic City, NJ","""Atlantic City-Hammonton, NJ""",8772,6.22400816430667,,,,672100,0.0297663342759339,1.98786039453718,0.0327912513018895,,0.04,0,
"City","Whitwell","Whitwell","TN","Chattanooga, TN","""Chattanooga, TN-GA""",8773,7.1080494961092,100,,,106300,0.662878787878788,6.83417085427136,0.0345625587958607,,0.130381303813038,0.0188679245283019,88
"City","Boston Heights","Boston Heights","OH","Akron, OH","""Akron, OH""",8774,1.74894756984309,0,,,314100,0.769971126082772,3.49258649093904,0.0260872333651703,,,,85
"City","Paragon","Paragon","IN","Indianapolis, IN","""Indianapolis-Carmel-Anderson, IN""",8775,3.77216481694094,,,,96700,-0.206398348813209,0.415368639667705,0.0441882109617373,,0.152671755725191,0,93.5
"City","Keene","Keene","NY",,,8776,9.98469192499043,,,,268600,1.62693908437382,10.0819672131148,,,0,0,208.5
"City","Genoa","Genoa","NV","Gardnerville Ranchos, NV","""Gardnerville Ranchos, NV""",8777,2.69166985584896,50,,,684000,0.0877963125548727,10.5722599418041,,,0.0863309352517986,0.166666666666667,89
"City","North Pekin","North Pekin","IL","Peoria, IL","""Peoria, IL""",8779,1.10218140068886,0,,,85600,0.234192037470726,1.18203309692671,0.0242873831775701,,,,98
"City","Tecumseh","Tecumseh","KS","Topeka, KS","""Topeka, KS""",8780,7.07105498150274,,,,149000,0.404312668463612,2.82953761214631,0.0421208053691275,,0.125412541254125,0,78
"City","Otterbein","Otterbein","IN","Lafayette-West Lafayette, IN","""Lafayette-West Lafayette, IN""",8782,0.531955606582472,,,,82900,0.36319612590799,-2.81359906213365,0.0339445114595898,,0.176470588235294,0.0333333333333333,70
"City","Grandview","Grandview","IL","Springfield, IL","""Springfield, IL""",8783,6.73555300420972,50,,,58800,1.55440414507772,3.886925795053,0.0416666666666667,,,,84
"City","Santa Fe","Santa Fe","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",8784,9.08534251817834,,,,132000,2.08816705336427,11.5807269653424,0.036871212121212,,0.0969387755102041,0,77
"City","Sandisfield","Sandisfield","MA","Pittsfield, MA","""Pittsfield, MA""",8785,3.98775353999235,100,,,258300,0.427682737169518,0.271739130434783,0.00846302748741778,,0.0625,0,115
"City","Potterville","Potterville","MI","Lansing, MI","""Lansing-East Lansing, MI""",8787,1.55376961347111,0,,,135200,0.595238095238095,9.29668552950687,0.039534023668639,,0.185365853658537,0.0526315789473684,82.5
"City","Seabrook","Seabrook","SC","Hilton Head Island, SC","""Hilton Head Island-Bluffton-Beaufort, SC""",8789,1.87906620742442,,,,192400,-0.926879505664264,3.16353887399464,,,0.101910828025478,0.0625,131.5
"City","Waterford","Waterford","VA","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",8790,4.55160096951142,100,,,648000,0.402850945150294,-0.0308546744831842,0.0148225308641976,,0.109144542772861,0.027027027027027,75
"City","Ashton","Ashton","MD","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",8791,3.84360250031892,,,,558900,0,-2.42667597765363,0.0200017892288424,,0.0626865671641791,0,76
"City","Olin","Olin","NC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",8792,9.82140579155505,,,,130600,0.927357032457496,12.1030042918455,0.0429019908116386,,0.0423280423280423,0,97.5
"City","Cumming","Cumming","IA","Des Moines, IA","""Des Moines-West Des Moines, IA""",8793,1.58821278224263,,,,292000,0.447196422428621,-2.56923590256924,0.0128869863013699,,0.083756345177665,0,69
"City","Greenville","Greenville","CA",,,8795,6.65008291873963,,,,186800,0.646551724137931,15.2375077112893,,,0.161016949152542,0.0526315789473684,122
"City","Bowling Green","Bowling Green","VA","Richmond, VA","""Richmond, VA""",8798,5.15371858655441,,,,177700,0.851305334846765,5.89988081048868,0.0289645469893078,,0.2,0.0185185185185185,103.5
"City","Williamstown","Williamstown","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",8799,4.40107156525067,100,,,79400,0.889453621346887,6.00801068090788,0.0240931989924433,,0.106796116504854,0.0303030303030303,87
"City","Spring Ridge","Spring Ridge","PA","Reading, PA","""Reading, PA""",8801,2.96083684143386,66.67,,,215100,0.655124005615349,4.31619786614937,0.0292050209205021,,,,107
"City","New Hill","New Hill","NC","Raleigh, NC","""Raleigh, NC""",8802,5.19836713866565,,,,247400,1.14472608340147,8.03493449781659,0.0416734033953112,,0.0943396226415094,0.1,63
"City","Oakley","Oakley","MI","Saginaw, MI","""Saginaw, MI""",8803,4.22758004847557,,,,77400,0.650195058517555,-3.00751879699248,0.0570025839793282,,0.198979591836735,0.0512820512820513,113.5
"City","Woodlawn","Woodlawn","TN","Clarksville, TN","""Clarksville, TN-KY""",8805,3.28230641663477,100,,,137800,-0.361532899493854,-0.433526011560694,0.0418940493468796,,0.154381084840056,0.027027027027027,91
"City","Barnstable","Barnstable","MA","Cape Cod, MA","""Barnstable Town, MA""",8809,0.535782625334864,87.5,,8.3323,343600,0,4.24757281553398,0.0194790454016298,,0.0721173948118054,0.100912664174491,97
"City","Mount Calvary","Mount Calvary","WI","Fond du Lac, WI","""Fond du Lac, WI""",8811,7.08508738359485,,,,157800,0.445576066199873,9.73574408901252,0.0366539923954372,,0.112781954887218,0.0333333333333333,125.5
"City","Hope Hull","Hope Hull","AL","Montgomery, AL","""Montgomery, AL""",8812,8.63502997831356,,,,136100,0.964391691394659,10.0242522231205,0.0333504775900073,,0.131782945736434,0.0294117647058824,116.5
"City","Morris","Morris","AL","Birmingham, AL","""Birmingham-Hoover, AL""",8813,3.0335501977293,,,,155300,-0.0643500643500644,1.56965336821452,0.0417128139085641,,0.0940665701881331,0.0153846153846154,89
"City","Calumet-Norvelt","Calumet-Norvelt","PA","Pittsburgh, PA","""Pittsburgh, PA""",8814,8.27018752391887,100,,,126300,0.878594249201278,3.35515548281506,0.0242121931908155,,,,114.5
"City","Firestone","Firestone","CO","Greeley, CO","""Greeley, CO""",8815,9.83161117489476,100,,,265000,1.06788710907704,12.6700680272109,0.0588905660377359,,0.0620689655172414,0,59
"City","Cresson","Cresson","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",8816,8.34927924480163,,,,247400,0.979591836734694,7.61200521966072,0.0351293451899757,,0.0764705882352941,0,67
"City","Illinois City","Illinois City","IL","Davenport, IL","""Davenport-Moline-Rock Island, IA-IL""",8818,7.71016711315219,,,,159400,1.07799619530755,2.37636480411047,0.0181430363864492,,0.0563380281690141,0,91
"City","Loami","Loami","IL","Springfield, IL","""Springfield, IL""",8819,5.03252965939533,50,,,113700,0.353045013239188,5.8659217877095,0.0421547933157431,,0.148325358851675,0,84
"City","Barnardsville","Barnardsville","NC","Asheville, NC","""Asheville, NC""",8820,9.94259471871412,100,,,218800,1.1090573012939,9.18163672654691,0.0440767824497257,,0.0314465408805031,0,97
"City","Grubville","Grubville","MO","St. Louis, MO","""St. Louis, MO-IL""",8821,0.463069269039418,,,,55000,0.364963503649635,-5.00863557858376,0.0270181818181818,,0.123797156461226,0.084722969338354,80
"City","Port Republic","Port Republic","NJ","Atlantic City, NJ","""Atlantic City-Hammonton, NJ""",8823,0.0905727771399413,,,,142600,0,5.00736377025037,0.0190813464235624,,0.331325301204819,0.0727272727272727,
"City","Bentley","Bentley","MI","Bay City, MI","""Bay City, MI""",8824,7.12718458987116,,,,73700,2.78940027894003,3.07692307692308,0.0285617367706921,,0.204724409448819,0,91
"City","Pleasant Hill","Pleasant Hill","OH","Dayton, OH","""Dayton, OH""",8825,2.20946549304758,,,,122600,0.327332242225859,1.74273858921162,0.0341027732463295,,0.0700636942675159,0.0454545454545455,81
"City","Bremo Bluff","Bremo Bluff","VA","Charlottesville, VA","""Charlottesville, VA""",8827,6.27886209975762,,,,133600,0.602409638554217,6.20031796502385,0.032627245508982,,0.15625,0,113
"City","Farmersville","Farmersville","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",8828,9.10958030361016,100,,,139100,0.360750360750361,14.5799011532125,0.0523723939611791,,0.0585651537335285,0.025,51
"City","Clifton Springs","Clifton Springs","NY","Rochester, NY","""Rochester, NY""",8829,4.08215333588468,,,,123400,1.23051681706317,0.570497147514263,0.019967585089141,,0.0896159317211949,0.0158730158730159,105
"City","Worthington","Worthington","MA","Springfield, MA","""Springfield, MA""",8836,0.848322490113535,,,,238300,-0.501043841336117,1.92472198460222,0.0278808224926563,,0.0342857142857143,0.166666666666667,89
"City","Eagar","Eagar","AZ",,,8837,4.83862737594081,100,,,130000,-0.383141762452107,15.7613535173642,,,0.159744408945687,0.02,
"City","Henry","Henry","VA","Roanoke, VA","""Roanoke, VA""",8838,7.19479525449675,,,,124200,0.485436893203883,8,0.019049919484702,,0.137931034482759,0,132
"City","Carson","Carson","IA","Omaha, NE","""Omaha-Council Bluffs, NE-IA""",8839,6.10537058298252,,,,135700,0.295639320029564,9.70088924818108,0.034288872512896,,0.15929203539823,0,89
"City","Afton","Afton","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",8840,8.57252200535783,0,,,433000,1.47644715256621,8.49411175144074,0.0343579676674366,,0.0515267175572519,0,84
"City","Van Meter","Van Meter","IA","Des Moines, IA","""Des Moines-West Des Moines, IA""",8845,8.8212782242633,,,,220300,1.61439114391144,6.2198649951784,0.0374852473899228,,0.1025,0,88
"City","Twin Lake","Twin Lake","MI","Muskegon, MI","""Muskegon, MI""",8846,8.6299272866437,,,,141300,0.212765957446809,9.8755832037325,0.0433050247699929,,0.0930888575458392,0.00757575757575758,91
"City","Harlan","Harlan","IN","Fort Wayne, IN","""Fort Wayne, IN""",8847,1.14300293404771,,,,135300,-0.514705882352941,0.669642857142857,0.0373688100517369,,0.0809968847352025,0.0769230769230769,
"City","Monte Rio","Monte Rio","CA","Santa Rosa, CA","""Santa Rosa, CA""",8848,9.08151549942595,,,,416600,0.482392667631452,12.9915920802821,0.0200288046087373,,0.0533333333333333,0,58
"City","Sea Breeze","Sea Breeze","NC","Wilmington, NC","""Wilmington, NC""",8849,2.07041714504401,66.67,,,228200,0.928792569659443,1.64810690423163,0.0284005258545137,,,,92
"City","Mc Connells","Mc Connells","SC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",8851,9.65939533103712,,,,138100,0.950292397660819,12.1852152721365,0.0450470673425054,,0.0681818181818182,0,83
"City","Harrisville","Harrisville","NH","Keene, NH","""Keene, NH""",8852,1.82548794489093,,,,230700,-0.302506482281763,-0.431592576607682,,,0.109090909090909,0,104.5
